churn_event_id,account_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text
C003249,A00774,2024-12-11 21:34:14,competitor,0.0,False,False,True,
C003253,A00774,2026-03-09 21:34:14,competitor,0.0,True,False,False,Buggy
C003263,A00777,2026-03-14 14:37:32,price_too_high,0.0,False,False,False,
C003281,A00781,2026-12-31 00:00:00,missing_features,0.0,False,False,False,
C003285,A00782,2025-09-07 21:01:55,competitor,0.0,False,True,False,
C003290,A00783,2025-12-15 02:47:14,bugs,0.0,False,False,True,
C003311,A00786,2026-07-31 08:20:32,missing_features,0.0,False,True,False,Buggy
C003314,A00787,2025-09-26 17:59:22,competitor,0.0,False,False,False,
C003334,A00792,2025-08-29 15:01:38,price_too_high,0.0,False,True,False,Too expensive
C003338,A00793,2025-08-29 00:03:09,competitor,0.0,False,False,False,Not useful
C003361,A00797,2025-02-18 08:14:22,bugs,0.0,True,False,True,Too expensive
C003367,A00797,2026-12-07 08:14:22,missing_features,0.0,False,True,False,Too expensive
C003399,A00803,2025-05-15 10:26:21,price_too_high,0.0,False,False,False,Not useful
C003404,A00805,2025-06-14 22:03:08,missing_features,0.0,True,False,False,Not useful
C003410,A00807,2026-02-22 21:08:30,missing_features,0.0,False,True,False,
C003413,A00808,2026-11-11 02:30:34,bugs,0.0,False,True,False,Not useful
C003415,A00809,2024-11-01 13:34:56,competitor,0.0,True,False,True,Too expensive
C003419,A00809,2026-05-28 13:34:56,price_too_high,0.0,False,False,False,
C003430,A00811,2026-01-25 00:00:53,missing_features,0.0,True,False,False,
C003449,A00814,2026-11-09 22:28:46,no_longer_needed,0.0,False,False,False,Too expensive
C003501,A00822,2026-12-31 00:00:00,bugs,0.0,False,True,False,Buggy
C003505,A00824,2025-11-08 01:03:17,no_longer_needed,0.0,False,False,False,Not useful
C003527,A00829,2026-12-31 00:00:00,bugs,0.0,False,True,False,Too expensive
C003548,A00835,2025-12-25 17:02:57,bugs,0.0,False,False,False,Too expensive
C003562,A00837,2026-11-24 06:05:03,missing_features,0.0,False,True,False,Buggy
C003578,A00841,2026-11-25 23:23:48,competitor,0.0,False,False,False,Too expensive
C003599,A00846,2026-12-31 00:00:00,missing_features,43.23,False,False,False,Too expensive
C003615,A00849,2024-10-11 16:05:27,no_longer_needed,0.0,False,False,False,Buggy
C003630,A00852,2026-04-28 16:49:16,competitor,0.0,False,True,False,
C003635,A00853,2026-12-31 00:00:00,missing_features,0.0,True,False,False,
C003636,A00854,2026-09-25 10:55:16,missing_features,0.0,False,False,False,
C003639,A00855,2026-04-27 08:53:46,bugs,0.0,False,True,False,
C003661,A00859,2026-12-27 09:01:07,missing_features,0.0,False,True,False,
C003684,A00862,2026-04-13 01:57:13,bugs,0.0,False,True,False,Buggy
C003694,A00865,2024-12-24 19:36:24,missing_features,0.0,False,False,False,
C003718,A00870,2026-03-10 10:36:30,no_longer_needed,0.0,False,False,False,Too expensive
C003731,A00872,2026-04-17 08:22:38,bugs,0.0,False,False,True,
C003732,A00872,2026-09-23 08:22:38,no_longer_needed,0.0,True,False,True,Buggy
C003736,A00873,2026-12-31 00:00:00,missing_features,0.0,True,False,False,
C003744,A00875,2024-12-11 16:59:37,competitor,0.0,False,False,False,Not useful
C003750,A00876,2026-06-08 16:50:10,competitor,0.0,False,False,True,Not useful
C003780,A00881,2025-06-24 07:23:26,missing_features,0.0,False,False,False,Not useful
C003801,A00887,2026-12-16 18:00:46,competitor,0.0,False,False,False,
C003814,A00891,2026-04-12 12:29:29,missing_features,0.0,True,False,False,Not useful
C003815,A00892,2024-10-02 04:35:22,bugs,0.0,False,False,False,Not useful
C003816,A00893,2025-10-01 12:40:38,price_too_high,0.0,False,False,False,
C003820,A00894,2025-05-09 09:06:42,price_too_high,0.0,False,False,False,Too expensive
C003836,A00897,2025-11-06 21:16:19,price_too_high,0.0,False,True,False,Not useful
C003859,A00903,2026-07-04 00:17:20,competitor,0.0,False,True,False,Too expensive
C003860,A00904,2025-10-14 07:46:19,competitor,0.0,False,False,True,Too expensive
C003869,A00905,2025-03-07 17:38:08,competitor,0.0,True,False,False,Buggy
C003876,A00907,2024-12-25 18:46:38,competitor,0.0,True,False,False,
C003888,A00909,2024-11-11 03:57:07,missing_features,0.0,False,False,False,
C003891,A00910,2025-11-13 23:36:51,missing_features,0.0,False,False,False,
C003911,A00914,2024-12-20 16:07:36,bugs,0.0,False,True,False,Too expensive
C003912,A00915,2026-02-09 06:17:39,price_too_high,0.0,False,False,True,Too expensive
C003931,A00919,2025-09-30 04:14:26,competitor,0.0,False,False,False,Too expensive
C003936,A00920,2026-04-14 06:19:57,bugs,0.0,True,False,False,
C003944,A00922,2025-10-31 00:19:43,bugs,0.0,False,True,False,Buggy
C003960,A00926,2024-12-09 14:53:34,missing_features,0.0,True,False,False,Buggy
C003962,A00928,2026-12-02 21:26:30,bugs,0.0,False,False,False,Buggy
C003963,A00929,2025-11-29 09:05:08,missing_features,0.0,False,False,True,Not useful
C003972,A00932,2026-12-31 00:00:00,competitor,401.06,True,False,False,Not useful
C003981,A00934,2026-04-11 14:42:27,missing_features,0.0,True,False,False,Too expensive
C003993,A00936,2026-08-25 09:31:23,price_too_high,0.0,False,False,True,Buggy
C004000,A00938,2025-02-01 09:36:18,competitor,0.0,False,False,False,Too expensive
C004061,A00949,2026-04-12 21:03:27,missing_features,0.0,False,True,True,Too expensive
C004063,A00950,2026-02-08 00:42:11,no_longer_needed,0.0,False,False,True,
C004078,A00953,2026-06-18 06:04:33,no_longer_needed,0.0,True,False,False,Too expensive
C004092,A00955,2026-01-15 02:42:52,missing_features,0.0,False,True,False,
C004095,A00956,2026-08-10 05:30:03,no_longer_needed,0.0,False,False,False,Buggy
C004099,A00957,2026-10-22 01:21:19,bugs,0.0,False,True,False,Not useful
C004135,A00966,2025-08-07 02:04:42,price_too_high,0.0,False,False,True,Buggy
C004147,A00969,2025-07-22 05:49:20,bugs,0.0,False,True,True,Buggy
C004155,A00970,2026-11-09 07:05:41,missing_features,0.0,False,True,False,
C004166,A00971,2026-08-22 22:48:37,competitor,0.0,True,False,False,
C004173,A00972,2026-06-20 07:08:55,no_longer_needed,0.0,False,True,False,
C004197,A00976,2025-07-18 03:36:07,missing_features,0.0,True,False,False,Not useful
C004203,A00978,2024-04-28 18:05:09,no_longer_needed,0.0,False,False,False,Buggy
C004208,A00979,2026-05-02 21:30:20,bugs,0.0,False,False,False,Buggy
C004213,A00982,2026-02-13 00:35:49,missing_features,0.0,False,False,False,Buggy
C004229,A00986,2025-02-18 20:32:07,price_too_high,0.0,True,False,True,Buggy
C004242,A00988,2025-10-02 19:56:03,missing_features,0.0,False,True,False,Not useful
C004247,A00992,2026-03-07 15:47:39,price_too_high,0.0,False,False,False,Too expensive
C004248,A00993,2026-08-14 06:21:55,price_too_high,0.0,False,False,False,Not useful
C004252,A00995,2025-06-28 05:51:32,no_longer_needed,0.0,False,False,False,Too expensive
C004253,A00996,2025-01-13 09:41:22,no_longer_needed,0.0,False,False,False,Too expensive
C004258,A00997,2026-10-30 11:43:45,missing_features,0.0,False,True,False,Buggy
C004272,A01001,2026-12-31 00:00:00,bugs,0.0,False,False,False,Too expensive
C004274,A01002,2025-10-19 21:32:28,no_longer_needed,0.0,True,False,False,Not useful
C004286,A01003,2026-12-31 00:00:00,bugs,0.0,False,True,False,Not useful
C004347,A01014,2026-06-26 02:58:06,missing_features,0.0,True,False,True,Too expensive
C004350,A01015,2024-11-18 14:27:13,bugs,0.0,False,True,False,Not useful
C004352,A01016,2026-12-31 00:00:00,bugs,0.0,True,False,False,
C004369,A01019,2026-12-31 00:00:00,bugs,0.0,False,True,False,Not useful
C004380,A01021,2025-11-27 13:19:15,price_too_high,0.0,False,False,False,Buggy
C004387,A01023,2025-12-13 18:19:56,no_longer_needed,0.0,False,False,False,
C004393,A01025,2025-09-24 08:16:26,no_longer_needed,0.0,False,True,False,Too expensive
C004410,A01028,2026-10-19 18:22:18,price_too_high,0.0,False,True,False,Buggy
C004420,A01030,2026-12-31 00:00:00,missing_features,0.0,False,False,False,Buggy
C004427,A01031,2026-10-23 16:52:19,no_longer_needed,0.0,False,False,False,Not useful
C004435,A01032,2026-12-31 00:00:00,no_longer_needed,3626.44,False,False,False,Buggy
C004437,A01033,2026-01-24 03:30:18,competitor,0.0,False,True,False,Buggy
C004461,A01039,2026-11-17 13:55:19,bugs,0.0,False,True,False,
C004466,A01040,2025-07-28 05:35:04,bugs,0.0,False,False,False,Buggy
C004469,A01042,2025-07-12 09:00:40,bugs,0.0,False,False,True,Too expensive
C004484,A01045,2025-03-18 09:52:12,missing_features,0.0,False,False,False,Not useful
C004503,A01048,2026-03-11 19:45:36,competitor,0.0,True,False,False,Too expensive
C004504,A01049,2024-04-23 17:16:44,missing_features,0.0,False,False,True,Buggy
C004505,A01049,2024-12-07 17:16:44,price_too_high,0.0,False,True,True,Not useful
C004509,A01049,2026-01-24 17:16:44,price_too_high,0.0,False,False,False,Not useful
C004521,A01051,2025-07-16 05:32:25,no_longer_needed,0.0,False,False,False,Buggy
C004533,A01055,2026-02-13 00:48:33,competitor,0.0,False,False,False,Buggy
C004544,A01057,2026-12-31 00:00:00,no_longer_needed,0.0,True,False,False,Buggy
C004547,A01058,2024-12-26 22:30:20,competitor,0.0,False,False,False,Too expensive
C004569,A01062,2025-12-02 01:14:33,price_too_high,0.0,False,False,True,Not useful
C004571,A01062,2026-10-09 01:14:33,competitor,0.0,False,False,False,Too expensive
C004580,A01064,2026-12-31 00:00:00,competitor,800.32,True,False,False,Buggy
C004584,A01066,2026-02-21 22:44:12,competitor,0.0,False,False,False,Buggy
C004590,A01068,2026-12-31 00:00:00,competitor,0.0,True,False,False,Buggy
C004593,A01069,2025-04-11 15:40:54,competitor,0.0,False,False,True,Too expensive
C004594,A01069,2025-12-10 15:40:54,price_too_high,0.0,True,False,False,
C004607,A01072,2025-07-10 03:49:11,price_too_high,0.0,False,False,False,Buggy
C004620,A01074,2026-12-31 00:00:00,competitor,0.0,True,False,False,Buggy
C004645,A01079,2026-07-27 08:21:43,missing_features,0.0,True,False,True,
C004687,A01087,2026-11-20 00:29:53,bugs,0.0,False,True,False,
C004715,A01094,2025-08-29 19:31:53,bugs,0.0,False,False,False,Not useful
C004740,A01100,2026-12-31 00:00:00,competitor,0.0,False,False,False,Not useful
C004744,A01101,2026-12-31 00:00:00,competitor,67.93,False,True,False,Too expensive
C004759,A01106,2026-07-17 07:26:07,competitor,0.0,True,False,False,Not useful
C004766,A01107,2026-10-15 16:33:41,no_longer_needed,0.0,False,True,False,Too expensive
C004781,A01110,2026-12-31 00:00:00,price_too_high,0.0,True,False,False,
C004795,A01113,2025-08-03 14:01:50,bugs,0.0,True,False,True,Not useful
C004814,A01116,2026-08-05 02:31:17,price_too_high,0.0,False,True,True,Not useful
C004831,A01119,2026-11-24 19:21:37,no_longer_needed,0.0,False,False,False,Buggy
C004852,A01124,2026-08-11 21:41:55,no_longer_needed,0.0,False,True,False,Buggy
C004854,A01125,2024-09-03 20:26:11,no_longer_needed,0.0,False,False,False,Too expensive
C004883,A01132,2026-09-23 00:15:05,missing_features,0.0,True,False,False,
C004891,A01134,2026-12-23 09:46:14,price_too_high,0.0,False,True,False,Too expensive
C004909,A01137,2026-10-10 14:32:12,missing_features,0.0,True,False,False,Too expensive
C004915,A01141,2024-08-20 04:43:07,no_longer_needed,0.0,False,False,False,Not useful
C004920,A01142,2026-12-05 18:24:52,bugs,0.0,False,False,False,Buggy
C004922,A01143,2024-12-29 22:18:54,bugs,0.0,False,False,True,Not useful
C004930,A01144,2026-11-30 17:26:33,price_too_high,0.0,False,False,False,Too expensive
C004949,A01150,2025-06-13 18:36:07,no_longer_needed,0.0,False,False,True,
C004951,A01150,2026-04-28 18:36:07,competitor,0.0,False,True,False,
C004957,A01152,2025-11-21 12:18:49,price_too_high,0.0,False,False,False,Buggy
C004973,A01156,2024-10-21 17:49:59,price_too_high,0.0,True,False,False,Too expensive
C004977,A01159,2026-03-09 01:06:18,no_longer_needed,0.0,True,False,False,Buggy
C004978,A01160,2026-07-12 15:30:25,price_too_high,0.0,False,False,False,Too expensive
C004983,A01161,2026-12-31 00:00:00,bugs,0.0,False,True,False,Too expensive
C004986,A01162,2025-06-11 08:26:40,price_too_high,0.0,False,True,False,Buggy
C004998,A01165,2025-01-27 06:10:58,no_longer_needed,0.0,False,False,False,Too expensive
C005007,A01166,2026-12-12 04:40:34,no_longer_needed,0.0,False,True,False,Not useful
C005013,A01168,2026-08-12 09:10:24,bugs,0.0,False,False,False,Not useful
C005029,A01172,2026-12-31 00:00:00,bugs,147.49,False,True,False,
C005059,A01177,2025-08-18 05:52:13,price_too_high,0.0,False,False,True,Buggy
C005069,A01179,2026-03-20 12:00:12,no_longer_needed,0.0,False,True,False,
C005082,A01182,2024-09-11 08:50:10,competitor,0.0,False,True,False,Too expensive
C005096,A01186,2026-09-14 01:24:51,bugs,0.0,False,False,True,
C005099,A01187,2026-09-29 22:44:11,price_too_high,0.0,False,True,False,Too expensive
C005105,A01188,2025-07-14 02:44:04,bugs,0.0,False,True,False,Too expensive
C005110,A01190,2026-12-31 00:00:00,no_longer_needed,0.0,False,True,False,
C005123,A01193,2026-12-09 17:24:52,bugs,0.0,False,True,False,Buggy
C005127,A01194,2025-11-06 11:44:26,competitor,0.0,True,False,False,Not useful
C005144,A01198,2026-05-25 15:28:20,bugs,0.0,True,False,False,
C005147,A01199,2026-06-27 10:59:51,competitor,0.0,True,False,False,Buggy
C005160,A01205,2025-02-23 04:17:39,missing_features,0.0,True,False,True,Not useful
C005163,A01205,2026-06-20 04:17:39,no_longer_needed,0.0,True,False,False,
C005167,A01207,2026-12-06 01:54:49,no_longer_needed,0.0,False,True,False,Too expensive
C005214,A01218,2025-12-14 15:50:00,bugs,0.0,False,False,False,
C005216,A01219,2026-08-11 13:57:01,competitor,0.0,False,True,False,Too expensive
C005219,A01220,2025-12-07 18:31:21,competitor,0.0,True,False,False,
C005220,A01221,2026-12-12 23:57:51,price_too_high,0.0,False,False,False,Buggy
C005226,A01222,2026-07-29 04:45:38,bugs,0.0,False,True,False,Not useful
C005229,A01223,2026-12-31 00:00:00,missing_features,0.0,False,False,False,Buggy
C005234,A01224,2026-11-19 15:33:37,competitor,0.0,False,False,False,Buggy
C005239,A01225,2026-11-07 15:39:51,no_longer_needed,0.0,False,False,False,
C005245,A01226,2026-12-26 12:18:21,competitor,0.0,True,False,False,Buggy
C005262,A01229,2026-03-23 18:00:36,missing_features,0.0,True,False,False,Too expensive
C005265,A01230,2026-01-29 19:08:03,competitor,0.0,False,False,True,Buggy
C005286,A01233,2026-08-28 01:06:09,price_too_high,0.0,False,False,False,
C005321,A01240,2025-05-01 06:36:59,missing_features,0.0,False,False,True,Too expensive
C005328,A01241,2026-12-31 00:00:00,price_too_high,0.0,False,False,False,Buggy
C005345,A01244,2026-12-04 06:32:51,bugs,0.0,False,False,False,Not useful
C005378,A01250,2026-04-13 05:15:04,missing_features,0.0,False,False,False,Too expensive
C005384,A01252,2026-12-31 00:00:00,competitor,0.0,False,False,False,Too expensive
C005386,A01253,2026-10-26 21:37:47,competitor,0.0,False,False,False,Too expensive
C005387,A01254,2024-12-05 05:36:56,competitor,0.0,False,False,True,
C005394,A01255,2025-05-14 07:53:18,price_too_high,0.0,False,False,False,Buggy
C005402,A01257,2026-01-29 03:36:23,missing_features,0.0,True,False,True,Not useful
C005438,A01266,2026-09-15 22:11:05,competitor,0.0,False,True,False,Too expensive
C005447,A01270,2024-09-27 03:19:00,competitor,0.0,False,True,False,Not useful
C005451,A01271,2025-12-07 12:16:59,price_too_high,0.0,False,False,False,Buggy
C005459,A01272,2026-08-03 17:59:10,no_longer_needed,0.0,False,False,True,Buggy
C005461,A01273,2025-12-23 16:21:57,bugs,0.0,False,False,True,Buggy
C005469,A01274,2025-03-06 21:06:16,competitor,0.0,False,False,True,Too expensive
C005471,A01275,2025-11-04 15:42:55,bugs,0.0,False,False,False,Buggy
C005478,A01277,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,Not useful
C005507,A01283,2026-01-17 11:29:15,price_too_high,0.0,True,False,False,Too expensive
C005528,A01289,2025-01-04 17:39:25,no_longer_needed,0.0,False,False,False,
C005531,A01290,2025-08-14 13:53:30,price_too_high,0.0,True,False,False,Not useful
C005549,A01295,2026-09-07 02:31:17,competitor,0.0,False,True,False,Not useful
C005552,A01297,2025-03-01 00:16:43,price_too_high,0.0,False,True,False,Buggy
C005569,A01302,2025-09-29 12:38:49,competitor,0.0,False,False,True,Too expensive
C005594,A01306,2026-12-31 00:00:00,competitor,0.0,False,False,False,
C005629,A01314,2026-11-28 11:05:39,missing_features,0.0,False,True,False,Not useful
C005632,A01315,2025-05-19 18:28:23,price_too_high,0.0,True,False,True,Too expensive
C005648,A01317,2026-08-31 08:17:00,competitor,0.0,False,True,True,
C005672,A01322,2026-12-31 00:00:00,no_longer_needed,0.0,True,False,False,Not useful
C005674,A01323,2026-07-29 17:36:34,bugs,0.0,True,False,False,Not useful
C005682,A01325,2025-12-24 20:44:03,missing_features,0.0,False,False,False,Buggy
C005741,A01335,2025-04-07 23:13:37,competitor,0.0,False,False,True,
C005777,A01341,2025-03-05 16:02:29,competitor,0.0,False,True,False,
C005783,A01342,2026-10-11 03:39:51,competitor,0.0,False,False,False,Not useful
C005818,A01348,2026-12-31 00:00:00,price_too_high,0.0,True,False,False,Not useful
C005838,A01353,2026-01-18 08:16:32,missing_features,0.0,True,False,False,Not useful
C005840,A01354,2026-04-08 00:10:10,competitor,0.0,False,True,False,Too expensive
C005849,A01355,2026-04-20 00:56:22,competitor,0.0,False,False,True,
C005851,A01355,2026-12-31 00:00:00,price_too_high,0.0,False,False,False,
C005857,A01357,2026-12-31 00:00:00,no_longer_needed,19.95,False,True,False,
C005868,A01360,2026-02-22 20:05:40,missing_features,0.0,False,False,False,
C005873,A01361,2026-05-12 01:04:37,competitor,0.0,False,False,False,Buggy
C005874,A01362,2025-02-12 03:12:38,no_longer_needed,0.0,False,False,False,Buggy
C005876,A01363,2025-12-04 05:12:02,no_longer_needed,0.0,False,True,False,Too expensive
C005890,A01366,2026-02-10 04:35:04,competitor,0.0,False,False,False,
C005897,A01368,2026-07-13 10:04:40,no_longer_needed,0.0,False,False,False,
C005913,A01372,2026-12-31 00:00:00,price_too_high,0.0,False,False,False,Not useful
C005930,A01374,2026-12-15 16:23:29,price_too_high,0.0,False,False,False,Not useful
C005937,A01375,2026-07-23 07:48:18,price_too_high,0.0,False,False,True,Too expensive
C005942,A01376,2026-12-08 12:06:43,bugs,0.0,False,True,False,Too expensive
C005971,A01381,2025-02-16 16:10:49,competitor,0.0,False,False,False,Too expensive
C005980,A01383,2026-08-28 12:55:14,bugs,0.0,False,False,False,Too expensive
C005983,A01386,2025-05-27 21:28:57,price_too_high,0.0,False,False,False,Not useful
C006010,A01391,2025-05-19 17:04:51,no_longer_needed,0.0,False,True,True,
C006011,A01391,2025-11-04 17:04:51,missing_features,0.0,False,False,False,Too expensive
C006020,A01393,2024-12-19 14:17:29,missing_features,0.0,True,False,False,Buggy
C006035,A01398,2026-02-12 22:53:31,no_longer_needed,0.0,True,False,True,Not useful
C006040,A01399,2024-12-20 07:51:37,competitor,0.0,True,False,False,
C006042,A01400,2025-06-09 14:41:21,bugs,0.0,False,False,False,Too expensive
