account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag
A00292,Company_292,Energy & Resources,Malaysia,2025-06-12 11:17:53,outbound,Pro,21,False,True
A00293,Company_293,Energy & Resources,Indonesia,2024-07-22 03:18:55,outbound,Pro,33,False,True
A00294,Company_294,E-commerce & Retail,Brunei,2024-07-09 07:56:52,organic,Free,16,True,True
A00295,Company_295,Healthcare & Life Sciences,Cambodia,2025-03-26 19:53:15,partner,Enterprise,492,False,True
A00296,Company_296,Consumer & Lifestyle,Philippines,2026-06-16 09:44:01,outbound,Pro,13,False,True
A00297,Company_297,Professional Services,Philippines,2025-04-24 07:13:22,ads,Basic,6,False,True
A00298,Company_298,Consumer & Lifestyle,Philippines,2024-11-30 05:09:55,partner,Basic,4,True,False
A00299,Company_299,Industrial & Logistics,Cambodia,2026-04-13 17:16:53,partner,Free,7,True,True
A00300,Company_300,Technology,Indonesia,2025-07-22 05:10:43,partner,Pro,24,True,True
A00301,Company_301,Professional Services,Philippines,2026-05-09 09:38:44,event,Free,25,True,False
A00302,Company_302,Finance,Cambodia,2025-03-10 12:44:33,organic,Pro,40,False,True
A00303,Company_303,Energy & Resources,Cambodia,2025-09-03 21:47:41,ads,Basic,22,False,False
A00304,Company_304,Technology,Cambodia,2026-07-24 21:26:48,other,Basic,33,True,False
A00305,Company_305,Professional Services,Cambodia,2025-06-01 08:39:26,partner,Pro,34,False,False
A00306,Company_306,Education,Malaysia,2026-08-10 08:50:10,event,Basic,26,False,False
A00307,Company_307,Consumer & Lifestyle,Singapore,2026-03-02 19:31:08,partner,Basic,46,False,True
A00308,Company_308,Technology,Philippines,2025-05-29 13:30:25,partner,Pro,27,False,False
A00309,Company_309,Healthcare & Life Sciences,Singapore,2026-10-15 10:12:10,event,Pro,50,False,False
A00310,Company_310,Industrial & Logistics,Cambodia,2026-01-16 08:25:44,other,Free,41,True,True
A00311,Company_311,Finance,Indonesia,2025-01-11 05:44:32,organic,Free,45,True,True
A00312,Company_312,Healthcare & Life Sciences,Myanmar,2025-11-16 03:06:34,event,Basic,10,False,False
A00313,Company_313,Technology,Cambodia,2026-08-07 21:33:15,event,Enterprise,496,False,False
A00314,Company_314,Industrial & Logistics,Malaysia,2024-11-18 02:15:32,ads,Basic,43,False,False
A00315,Company_315,Education,Philippines,2025-12-15 01:29:54,ads,Enterprise,225,False,False
A00316,Company_316,Healthcare & Life Sciences,Laos,2025-01-17 22:53:58,partner,Free,20,True,False
A00317,Company_317,Energy & Resources,Laos,2024-11-17 23:52:34,partner,Pro,32,True,True
A00318,Company_318,Industrial & Logistics,Malaysia,2024-07-08 07:47:45,ads,Basic,35,True,False
A00319,Company_319,Finance,Malaysia,2025-03-27 04:51:35,outbound,Free,46,True,True
A00320,Company_320,Healthcare & Life Sciences,Indonesia,2026-10-16 00:24:38,event,Free,31,True,True
A00321,Company_321,Finance,Indonesia,2025-02-25 04:33:37,ads,Enterprise,406,True,True
A00322,Company_322,Healthcare & Life Sciences,Singapore,2024-03-19 20:40:20,organic,Pro,34,True,False
A00323,Company_323,E-commerce & Retail,Singapore,2025-10-04 00:59:30,event,Basic,31,True,False
A00324,Company_324,Healthcare & Life Sciences,Laos,2024-09-02 08:28:12,partner,Basic,31,False,True
A00325,Company_325,Healthcare & Life Sciences,Singapore,2025-03-19 09:03:18,ads,Pro,50,True,False
A00326,Company_326,Technology,Myanmar,2025-10-11 03:52:52,outbound,Enterprise,140,False,False
A00327,Company_327,Technology,Singapore,2024-10-16 10:12:03,partner,Enterprise,496,False,True
A00328,Company_328,Professional Services,Philippines,2026-06-01 07:09:11,ads,Pro,22,True,False
A00329,Company_329,Energy & Resources,Cambodia,2026-02-22 06:24:39,other,Basic,13,False,False
A00330,Company_330,Energy & Resources,Laos,2025-12-13 21:34:17,event,Pro,46,True,False
A00331,Company_331,Industrial & Logistics,Myanmar,2026-11-13 15:29:48,event,Pro,12,False,False
A00332,Company_332,Finance,Cambodia,2025-05-24 09:59:31,ads,Free,43,True,False
A00333,Company_333,Industrial & Logistics,Indonesia,2026-01-11 16:46:44,outbound,Basic,16,True,False
A00334,Company_334,Technology,Laos,2025-02-18 18:16:11,other,Enterprise,204,False,False
A00335,Company_335,Consumer & Lifestyle,Laos,2025-07-12 13:04:24,ads,Pro,4,False,True
A00336,Company_336,Finance,Laos,2025-09-21 19:01:36,partner,Pro,46,False,False
A00337,Company_337,Consumer & Lifestyle,Cambodia,2026-08-12 18:53:51,outbound,Free,9,True,False
A00338,Company_338,Consumer & Lifestyle,Indonesia,2026-07-29 23:35:05,ads,Basic,45,False,True
A00339,Company_339,Professional Services,Malaysia,2026-11-22 20:59:06,organic,Pro,6,False,True
A00340,Company_340,Professional Services,Indonesia,2026-05-26 09:44:04,event,Free,36,True,False
A00341,Company_341,Professional Services,Philippines,2026-04-13 16:08:27,organic,Free,21,True,False
A00342,Company_342,Consumer & Lifestyle,Brunei,2026-11-22 19:14:41,event,Free,38,True,False
A00343,Company_343,Industrial & Logistics,Philippines,2025-11-23 00:47:54,event,Pro,30,True,False
A00344,Company_344,Technology,Myanmar,2024-03-30 16:34:59,partner,Basic,44,False,True
A00345,Company_345,Industrial & Logistics,Malaysia,2024-01-05 16:25:29,other,Pro,38,True,False
A00346,Company_346,Finance,Philippines,2024-04-09 01:08:30,organic,Basic,4,False,True
A00347,Company_347,Industrial & Logistics,Malaysia,2025-03-21 23:31:02,outbound,Basic,50,True,True
A00348,Company_348,Professional Services,Cambodia,2025-11-27 18:40:34,other,Enterprise,243,True,False
A00349,Company_349,Industrial & Logistics,Cambodia,2025-06-24 05:48:04,other,Free,35,True,False
A00350,Company_350,Education,Philippines,2024-12-11 22:29:34,other,Pro,49,True,False
A00351,Company_351,Healthcare & Life Sciences,Philippines,2026-04-25 18:23:36,partner,Basic,25,False,False
A00352,Company_352,Finance,Singapore,2024-08-28 23:20:38,other,Free,47,True,True
A00353,Company_353,Finance,Brunei,2025-10-13 06:25:20,event,Pro,2,True,False
A00354,Company_354,Technology,Indonesia,2024-02-22 03:48:51,other,Basic,44,False,True
A00355,Company_355,Technology,Cambodia,2024-03-09 17:15:53,event,Basic,15,False,True
A00356,Company_356,Energy & Resources,Malaysia,2025-03-25 08:31:23,ads,Free,47,True,False
A00357,Company_357,Industrial & Logistics,Laos,2025-04-13 18:35:36,partner,Enterprise,388,False,True
A00358,Company_358,E-commerce & Retail,Myanmar,2024-04-04 16:39:55,event,Basic,38,False,True
A00359,Company_359,Industrial & Logistics,Malaysia,2026-02-08 22:04:56,other,Free,23,True,False
A00360,Company_360,Professional Services,Philippines,2025-10-08 17:42:26,ads,Basic,20,True,True
A00361,Company_361,Consumer & Lifestyle,Singapore,2024-12-16 01:27:13,event,Basic,46,True,True
A00362,Company_362,Industrial & Logistics,Indonesia,2025-10-03 01:43:54,partner,Enterprise,335,False,False
A00363,Company_363,Energy & Resources,Brunei,2024-11-11 20:56:34,event,Basic,6,False,True
A00364,Company_364,Technology,Brunei,2024-10-22 21:40:10,ads,Free,25,True,False
A00365,Company_365,Healthcare & Life Sciences,Malaysia,2026-07-01 18:42:27,partner,Pro,36,True,True
A00366,Company_366,Finance,Philippines,2024-01-24 19:40:55,ads,Free,13,True,False
A00367,Company_367,Healthcare & Life Sciences,Malaysia,2026-12-16 14:49:39,partner,Pro,14,True,False
A00368,Company_368,Education,Malaysia,2025-08-14 08:05:54,event,Basic,42,True,True
A00369,Company_369,Energy & Resources,Indonesia,2026-02-11 11:50:28,partner,Basic,47,False,False
A00370,Company_370,E-commerce & Retail,Singapore,2025-05-01 02:34:42,partner,Basic,37,False,True
A00371,Company_371,Education,Cambodia,2026-05-09 12:57:00,ads,Enterprise,346,False,False
A00372,Company_372,Healthcare & Life Sciences,Philippines,2025-05-27 10:16:09,event,Free,37,True,True
A00373,Company_373,Consumer & Lifestyle,Philippines,2026-10-13 21:33:13,outbound,Enterprise,222,True,False
A00374,Company_374,Professional Services,Philippines,2024-09-18 08:12:17,ads,Pro,23,True,False
A00375,Company_375,Finance,Singapore,2026-04-22 04:19:36,organic,Enterprise,80,False,False
A00376,Company_376,Healthcare & Life Sciences,Brunei,2025-10-02 15:05:47,other,Free,41,True,True
A00377,Company_377,Consumer & Lifestyle,Malaysia,2024-08-22 14:47:36,organic,Free,33,True,True
A00378,Company_378,Consumer & Lifestyle,Singapore,2026-08-17 18:34:01,organic,Pro,40,False,False
A00379,Company_379,Education,Laos,2026-04-06 18:19:10,organic,Basic,1,True,False
A00380,Company_380,E-commerce & Retail,Brunei,2026-02-19 03:58:14,organic,Pro,44,False,True
A00381,Company_381,Professional Services,Laos,2026-03-25 14:30:17,partner,Free,13,True,False
A00382,Company_382,Industrial & Logistics,Philippines,2025-02-19 06:35:18,event,Pro,6,True,True
A00383,Company_383,Finance,Singapore,2025-01-12 19:26:50,organic,Enterprise,165,True,True
A00384,Company_384,Technology,Cambodia,2025-09-21 13:52:12,organic,Basic,36,False,True
A00385,Company_385,Finance,Singapore,2026-02-15 12:04:17,ads,Pro,42,False,False
A00386,Company_386,Consumer & Lifestyle,Laos,2024-11-24 10:11:56,organic,Enterprise,404,False,True
A00387,Company_387,Technology,Cambodia,2024-04-25 11:53:47,partner,Pro,18,False,False
A00388,Company_388,Industrial & Logistics,Brunei,2024-01-25 07:46:33,partner,Enterprise,350,True,True
A00389,Company_389,Industrial & Logistics,Malaysia,2024-09-09 08:35:03,outbound,Basic,37,False,True
A00390,Company_390,Professional Services,Malaysia,2024-08-05 09:44:10,organic,Pro,45,False,False
A00391,Company_391,Industrial & Logistics,Malaysia,2024-05-31 17:59:24,organic,Basic,5,True,False
A00392,Company_392,Consumer & Lifestyle,Indonesia,2026-09-12 01:49:01,partner,Free,29,True,True
A00393,Company_393,Industrial & Logistics,Brunei,2026-05-09 02:44:26,event,Enterprise,271,True,True
A00394,Company_394,Education,Cambodia,2025-04-03 20:32:42,outbound,Pro,46,True,False
A00395,Company_395,Energy & Resources,Malaysia,2026-09-11 17:32:16,organic,Free,25,True,False
A00396,Company_396,Consumer & Lifestyle,Malaysia,2024-05-22 04:07:44,partner,Free,20,True,True
A00397,Company_397,Industrial & Logistics,Philippines,2024-06-07 19:27:48,event,Free,12,True,False
A00398,Company_398,Energy & Resources,Brunei,2026-05-11 18:12:22,event,Basic,7,True,False
A00399,Company_399,Industrial & Logistics,Myanmar,2026-07-18 00:41:19,organic,Pro,25,True,False
A00400,Company_400,E-commerce & Retail,Myanmar,2026-05-19 05:02:03,ads,Enterprise,174,False,False
A00401,Company_401,Consumer & Lifestyle,Cambodia,2024-08-03 16:19:57,organic,Free,18,True,True
A00402,Company_402,Finance,Malaysia,2024-09-16 17:56:37,partner,Basic,27,True,True
A00403,Company_403,Healthcare & Life Sciences,Philippines,2025-01-18 01:32:38,organic,Pro,32,False,True
A00404,Company_404,Industrial & Logistics,Malaysia,2024-07-29 11:24:56,outbound,Basic,26,True,False
A00405,Company_405,E-commerce & Retail,Laos,2025-06-03 23:52:15,partner,Basic,42,False,True
A00406,Company_406,E-commerce & Retail,Myanmar,2026-07-26 01:20:45,partner,Enterprise,152,False,False
A00407,Company_407,Healthcare & Life Sciences,Malaysia,2025-03-28 17:58:28,outbound,Pro,41,False,True
A00408,Company_408,Healthcare & Life Sciences,Cambodia,2025-03-11 10:20:48,other,Pro,26,True,False
A00409,Company_409,Consumer & Lifestyle,Indonesia,2026-05-04 13:10:59,outbound,Free,47,True,False
A00410,Company_410,Industrial & Logistics,Philippines,2025-03-28 13:36:52,ads,Pro,5,False,True
A00411,Company_411,Industrial & Logistics,Myanmar,2026-09-10 20:28:44,organic,Basic,17,False,False
A00412,Company_412,Professional Services,Myanmar,2025-11-28 14:25:14,event,Enterprise,295,False,True
A00413,Company_413,Professional Services,Brunei,2024-02-27 02:42:16,organic,Pro,24,False,True
A00414,Company_414,Technology,Myanmar,2025-01-20 14:43:16,partner,Pro,23,True,True
A00415,Company_415,Education,Indonesia,2025-10-30 16:32:45,event,Free,7,True,False
A00416,Company_416,Consumer & Lifestyle,Malaysia,2026-03-16 22:10:57,outbound,Basic,45,False,False
A00417,Company_417,E-commerce & Retail,Malaysia,2025-12-20 08:14:51,organic,Pro,38,False,True
A00418,Company_418,Finance,Brunei,2026-01-19 23:00:38,other,Free,27,True,True
A00419,Company_419,Healthcare & Life Sciences,Philippines,2024-08-08 02:02:00,partner,Basic,22,False,False
A00420,Company_420,Consumer & Lifestyle,Malaysia,2026-01-09 16:37:33,organic,Free,47,True,False
A00421,Company_421,Finance,Singapore,2025-04-11 10:39:23,partner,Free,46,True,True
A00422,Company_422,Healthcare & Life Sciences,Cambodia,2026-10-03 14:04:10,event,Free,11,True,False
A00423,Company_423,Healthcare & Life Sciences,Myanmar,2024-09-05 18:17:31,other,Basic,28,False,False
A00424,Company_424,Industrial & Logistics,Myanmar,2024-10-13 12:51:38,organic,Free,43,True,True
A00425,Company_425,Industrial & Logistics,Singapore,2026-08-11 23:33:57,other,Enterprise,280,False,True
A00426,Company_426,Finance,Brunei,2024-11-29 16:10:45,event,Free,49,True,False
A00427,Company_427,Education,Philippines,2024-10-17 10:22:04,event,Basic,13,False,True
A00428,Company_428,Finance,Malaysia,2026-09-19 19:41:42,partner,Basic,25,False,False
A00429,Company_429,Education,Brunei,2025-12-12 06:16:47,other,Pro,44,False,True
A00430,Company_430,E-commerce & Retail,Malaysia,2024-07-27 01:56:05,other,Basic,16,True,False
A00431,Company_431,Industrial & Logistics,Myanmar,2024-08-07 14:13:42,ads,Basic,27,False,True
A00432,Company_432,E-commerce & Retail,Cambodia,2026-01-26 00:22:50,outbound,Pro,45,False,False
A00433,Company_433,Consumer & Lifestyle,Singapore,2025-03-24 16:32:27,partner,Free,21,True,True
A00434,Company_434,Professional Services,Philippines,2024-01-15 21:17:47,outbound,Basic,13,False,False
A00435,Company_435,Consumer & Lifestyle,Cambodia,2026-11-29 15:20:31,organic,Basic,46,False,False
A00436,Company_436,Healthcare & Life Sciences,Laos,2026-05-28 07:33:28,organic,Free,49,True,False
A00437,Company_437,E-commerce & Retail,Philippines,2025-03-02 23:15:34,event,Free,19,True,True
A00438,Company_438,Education,Malaysia,2026-02-08 10:37:11,event,Basic,8,False,False
A00439,Company_439,Industrial & Logistics,Brunei,2024-03-05 15:21:09,other,Pro,29,False,True
A00440,Company_440,Technology,Philippines,2026-10-12 10:38:50,partner,Pro,20,False,True
A00441,Company_441,Finance,Indonesia,2025-06-25 11:53:29,ads,Enterprise,94,False,False
A00442,Company_442,Industrial & Logistics,Cambodia,2026-07-02 07:23:29,event,Pro,46,False,False
A00443,Company_443,Energy & Resources,Laos,2024-08-04 07:03:20,event,Pro,14,False,True
A00444,Company_444,Education,Laos,2026-04-16 22:44:50,event,Free,46,True,True
A00445,Company_445,Finance,Cambodia,2025-02-19 07:16:18,outbound,Enterprise,313,False,True
A00446,Company_446,E-commerce & Retail,Indonesia,2024-04-02 02:20:16,ads,Enterprise,493,False,True
A00447,Company_447,Industrial & Logistics,Philippines,2025-05-15 08:38:08,ads,Pro,49,False,False
A00448,Company_448,Consumer & Lifestyle,Brunei,2026-06-15 23:59:02,other,Pro,41,False,False
A00449,Company_449,Energy & Resources,Philippines,2024-05-24 14:49:30,outbound,Basic,48,True,True
A00450,Company_450,Finance,Philippines,2025-05-23 10:13:43,other,Basic,50,False,True
A00451,Company_451,Industrial & Logistics,Indonesia,2026-10-28 17:04:34,outbound,Pro,5,False,True
A00452,Company_452,Energy & Resources,Cambodia,2024-11-25 02:23:42,event,Basic,21,False,False
A00453,Company_453,Technology,Brunei,2026-01-23 22:42:30,other,Pro,44,False,False
A00454,Company_454,Consumer & Lifestyle,Philippines,2025-12-14 22:27:00,organic,Free,11,True,False
A00455,Company_455,E-commerce & Retail,Laos,2025-10-26 13:30:50,ads,Free,45,True,True
A00456,Company_456,Education,Brunei,2025-03-01 16:11:09,partner,Free,24,True,True
A00457,Company_457,Education,Indonesia,2026-10-29 06:41:02,outbound,Enterprise,134,True,False
A00458,Company_458,Technology,Indonesia,2026-10-15 06:15:38,outbound,Free,7,True,False
A00459,Company_459,Professional Services,Philippines,2024-05-01 01:45:58,organic,Free,15,True,True
A00460,Company_460,Industrial & Logistics,Cambodia,2024-01-13 12:35:39,outbound,Pro,8,False,True
A00461,Company_461,Finance,Brunei,2024-04-20 00:40:14,partner,Free,6,True,True
A00462,Company_462,E-commerce & Retail,Cambodia,2025-07-24 23:41:34,organic,Enterprise,120,True,False
A00463,Company_463,Consumer & Lifestyle,Malaysia,2026-04-04 02:46:55,other,Basic,40,False,False
A00464,Company_464,Consumer & Lifestyle,Indonesia,2024-11-26 23:16:58,organic,Pro,10,False,True
A00465,Company_465,Industrial & Logistics,Malaysia,2024-06-05 01:36:39,outbound,Free,8,True,False
A00466,Company_466,Finance,Indonesia,2025-05-03 13:32:47,event,Pro,16,True,False
A00467,Company_467,Technology,Laos,2026-07-22 14:52:08,ads,Pro,39,True,False
A00468,Company_468,Education,Singapore,2026-03-15 07:05:11,ads,Pro,13,False,True
A00469,Company_469,Finance,Singapore,2026-02-07 18:45:05,partner,Basic,16,False,False
A00470,Company_470,Industrial & Logistics,Malaysia,2025-05-06 14:57:20,event,Free,37,True,True
A00471,Company_471,Finance,Singapore,2026-11-26 21:55:30,event,Free,31,True,False
A00472,Company_472,Technology,Singapore,2024-04-14 21:47:48,outbound,Free,14,True,True
A00473,Company_473,Professional Services,Myanmar,2026-02-25 23:48:44,outbound,Free,46,True,True
A00474,Company_474,E-commerce & Retail,Laos,2026-12-26 05:23:49,organic,Basic,41,False,False
A00475,Company_475,E-commerce & Retail,Malaysia,2025-04-26 10:09:58,outbound,Free,14,True,False
A00476,Company_476,Finance,Laos,2026-06-29 23:57:43,other,Pro,42,False,False
A00477,Company_477,Finance,Myanmar,2025-11-10 14:39:42,organic,Pro,16,True,False
A00478,Company_478,E-commerce & Retail,Brunei,2025-12-05 06:55:38,organic,Pro,4,True,True
A00479,Company_479,Energy & Resources,Laos,2024-08-01 03:37:35,ads,Pro,11,False,False
A00480,Company_480,Education,Brunei,2025-07-31 16:17:50,organic,Free,50,True,True
A00481,Company_481,Education,Brunei,2025-06-04 10:06:58,outbound,Pro,18,False,False
A00482,Company_482,E-commerce & Retail,Malaysia,2025-12-08 03:00:11,ads,Basic,4,False,False
A00483,Company_483,Finance,Indonesia,2025-01-31 07:25:00,other,Pro,37,False,False
A00484,Company_484,Healthcare & Life Sciences,Singapore,2026-03-01 10:22:00,outbound,Free,1,True,True
A00485,Company_485,Technology,Myanmar,2025-07-19 10:01:38,ads,Basic,10,True,False
A00486,Company_486,Energy & Resources,Laos,2025-05-14 21:38:55,organic,Free,47,True,False
A00487,Company_487,Technology,Cambodia,2026-06-06 20:24:18,ads,Basic,33,False,True
A00488,Company_488,Consumer & Lifestyle,Laos,2026-03-12 05:27:11,partner,Enterprise,255,True,True
